0.9975049010577839 0.5351479047480128 0.9975049010577839 7.0379726357991425e-3 8.075599526176605e-2 1.7230122197741036e-2 2.1384462730499213e-2
0.997226104466519 0.534857558476528 0.997226104466519 7.724685540228302e-3 8.559398703941161e-2 2.016440144931807e-2 2.534992512069638e-2
0.9969346576403486 0.5345745339781777 0.9969346576403486 8.468332413574897e-3 9.041491144855693e-2 2.3131293464819302e-2 2.933311128564704e-2
0.9966305323313492 0.5342988394855288 0.9966305323313492 9.267095618782577e-3 9.521733559440788e-2 2.611987238069143e-2 3.33232989838818e-2
0.9963137009521121 0.5340304826379569 0.9963137009521121 1.0119682333476066e-2 9.999990872674931e-2 2.9123612907181108e-2 3.7313858705269e-2
0.995984136580267 0.5337694704755575 0.995984136580267 1.1025177524296331e-2 0.10476134523011031 3.2138386396534616e-2 4.130028842984994e-2
7.506200643373556e-2 0.12584783134608404 7.506200643373556e-2 3.477266294001977e-3 6.291745342788976e-3 6.125627120919486e-3 2.1538151651192435e-2
7.557182008780342e-2 0.1258541158314916 7.557182008780342e-2 3.549971364038085e-3 6.492257267798894e-3 6.721060494719995e-3 2.3299779722907765e-2
7.610191115161176e-2 0.12586207593089374 7.610191115161176e-2 3.6342338022094865e-3 6.697948707433478e-3 7.3340405868566475e-3 2.506445488046755e-2
7.665182598654653e-2 0.12587171082668117 7.665182598654653e-2 3.730696005298283e-3 6.9082318349094765e-3 7.960779704405507e-3 2.6830668277582723e-2
7.722110696621788e-2 0.12588301966220933 7.722110696621788e-2 3.8399113723601285e-3 7.1225970078067575e-3 8.598526261389633e-3 2.8597214749304625e-2
7.780929377204507e-2 0.12589600154184963 7.780929377204507e-2 3.962334964871833e-3 7.340604590813378e-3 9.2452524438619e-3 3.0363105385736257e-2
7.841592461674494e-2 0.1259106555310267 7.841592461674494e-2 4.098319403032031e-3 7.561877246241557e-3 9.899442723411395e-3 3.212750854074764e-2
7.904053739270872e-2 0.12592698065624344 7.904053739270872e-2 4.2481156886481145e-3 7.7860928155828535e-3 1.0559949572988165e-2 3.388970910588807e-2
7.968267074330913e-2 0.12594497590509324 7.968267074330913e-2 4.411878229257491e-3 8.012977842848292e-3 1.122589387363028e-2 3.564907981240697e-2
8.034186505614761e-2 0.12596464022625894 8.034186505614761e-2 4.589673070602991e-3 8.242301743110084e-3 1.18965952315315e-2 3.7405060633693525e-2
8.101766337812581e-2 0.12598597252949956 8.101766337812581e-2 4.781488242749661e-3 8.47387159047213e-3 1.257152252654446e-2 3.915714375473202e-2
4.751656390649896e-2 7.677751622719688e-2 4.751656390649896e-2 3.440594821090264e-3 4.301577880368081e-3 7.905722550798081e-3 4.890588138428758e-3
4.7592089629202236e-2 7.67765022131473e-2 4.7592089629202236e-2 3.5905475159581867e-3 4.459042178878651e-3 8.212764088265637e-3 5.104329265436588e-3
4.766837894056445e-2 7.677550051564631e-2 4.766837894056445e-2 3.7535544479825244e-3 4.620872598828308e-3 8.517805314752875e-3 5.325966634478457e-3
4.7745422112008974e-2 7.67745111872723e-2 4.7745422112008974e-2 3.929371386637088e-3 4.786584405367425e-3 8.820431314038365e-3 5.554478075220312e-3
4.7823209383385634e-2 7.677353427975296e-2 4.7823209383385634e-2 4.1177042256040275e-3 4.955744663332945e-3 9.120266867031728e-3 5.788970080497613e-3
4.790173096520267e-2 7.677256984396327e-2 4.790173096520267e-2 4.3182257114471835e-3 5.1279669877929805e-3 9.416969979632596e-3 6.028663072234764e-3
4.7980977040827995e-2 7.67716179299236e-2 4.7980977040827995e-2 4.530589262147454e-3 5.3029065131380785e-3 9.710226644022067e-3 6.272877155735266e-3
4.8060937768658975e-2 7.677067858679802e-2 4.8060937768658975e-2 4.754439866799483e-3 5.480255206271678e-3 9.99974657859536e-3 6.521018950141971e-3
4.814160328426032e-2 7.676975186289238e-2 4.814160328426032e-2 4.989422302766893e-3 5.659737585614169e-3 1.0285259747656319e-2 6.77256976065689e-3
4.822296370246947e-2 7.676883780565273e-2 4.822296370246947e-2 5.235187036945683e-3 5.8411068653442125e-3 1.0566513505196667e-2 7.0270751590255694e-3
4.830500911946912e-2 7.676793646166358e-2 4.830500911946912e-2 5.491394222725917e-3 6.0241415176181794e-3 1.084327024047406e-2 7.284135924008824e-3
3.5479260458851865e-2 3.419413956452566e-2 3.5479260458851865e-2 2.8850455534930194e-3 4.493046414795458e-3 4.315374527272526e-3 6.640004458911012e-3
3.549615692826656e-2 3.419389325850163e-2 3.549615692826656e-2 2.9511634457763287e-3 4.617852450434614e-3 4.426532111553084e-3 6.865786187971279e-3
3.5513941842483646e-2 3.419366011397626e-2 3.5513941842483646e-2 3.0215270106081493e-3 4.744343318022301e-3 4.537763821803904e-3 7.093650638742674e-3
3.553261281539158e-2 3.419344012712726e-2 3.553261281539158e-2 3.0961412328739443e-3 4.872339904870799e-3 4.6488645455726564e-3 7.323354150773044e-3
3.55521673531303e-2 3.419323329362811e-2 3.55521673531303e-2 3.1749973077446537e-3 5.001679119080533e-3 4.759645623586916e-3 7.554678613597093e-3
3.5572602855046404e-2 3.419303960865017e-2 3.5572602855046404e-2 3.2580739787749693e-3 5.132212359836447e-3 4.86993312738998e-3 7.787428198195445e-3
3.559391661468579e-2 3.419285906686476e-2 3.559391661468579e-2 3.34533892281283e-3 5.263804109798625e-3 4.979566317895125e-3 8.021426530703993e-3
3.561610582082265e-2 3.419269166244532e-2 3.561610582082265e-2 3.4367501362792307e-3 5.3963306494840295e-3 5.088396271408717e-3 8.256514250256612e-3
3.563916755852395e-2 3.419253738906944e-2 3.563916755852395e-2 3.5322572850216144e-3 5.529678889771917e-3 5.196284658559481e-3 8.492546898851887e-3
3.566309881024848e-2 3.419239623992104e-2 3.566309881024848e-2 3.631802988068486e-3 5.663745316308357e-3 5.303102661433331e-3 8.729393097264232e-3
3.568789645697925e-2 3.419226820769244e-2 3.568789645697925e-2 3.73532401358073e-3 5.798435038241123e-3 5.40873001469128e-3 8.966932966880255e-3
3.547115664695264e-2 2.3905525707093266e-2 3.547115664695264e-2 2.7272492577140833e-3 5.065034825551512e-3 3.487756164653614e-3 5.018161857706248e-3
3.5516778003699866e-2 2.3905587889564237e-2 3.5516778003699866e-2 2.785453026847681e-3 5.198303013702409e-3 3.5520726084731767e-3 5.151257824893015e-3
3.556234335112724e-2 2.3905653716507328e-2 3.556234335112724e-2 2.846510662910776e-3 5.332487428436445e-3 3.6160918644464308e-3 5.285566248043689e-3
3.560785054022781e-2 2.3905723186231204e-2 3.560785054022781e-2 2.910403067378997e-3 5.467497332944896e-3 3.6797024532632013e-3 5.4209534407590665e-3
3.56532974330713e-2 2.3905796296874043e-2 3.56532974330713e-2 2.977105154196192e-3 5.603249100899384e-3 3.742799918384016e-3 5.557296957791615e-3
3.569868190281898e-2 2.3905873046403705e-2 3.569868190281898e-2 3.046586516595123e-3 5.739665498462905e-3 3.805286267867392e-3 5.694484491477871e-3
3.57440018337374e-2 2.3905953432617928e-2 3.57440018337374e-2 3.118812078382751e-3 5.8766750426765225e-3 3.867069458198732e-3 5.832412873819165e-3
3.5789255121211005e-2 2.3906037453144548e-2 3.5789255121211005e-2 3.19374271851005e-3 6.014211428490676e-3 3.92806291917871e-3 5.970987176897826e-3
3.583443967175363e-2 2.3906125105441673e-2 3.583443967175363e-2 3.271335860360921e-3 6.152213017264006e-3 3.9881851182455835e-3 6.1101199038148145e-3
3.587955340301901e-2 2.3906216386797928e-2 3.587955340301901e-2 3.351546019651195e-3 6.290622380150563e-3 4.04735916216968e-3 6.2497302622591434e-3
3.592459424381015e-2 2.390631129433263e-2 3.592459424381015e-2 3.434325307039952e-3 6.429385890401129e-3 4.105512433806567e-3 6.389743513024764e-3
2.380827606975204e-2 1.844955296144921e-2 2.380827606975204e-2 2.660680676523559e-3 4.547405559835299e-3 3.034184058885135e-3 5.142676649871008e-3
2.381334341118128e-2 1.844952230801177e-2 2.381334341118128e-2 2.7147391897296364e-3 4.6357189269279125e-3 3.0752921131423187e-3 5.254759884342115e-3
2.3818634513912754e-2 1.8449494020746644e-2 2.3818634513912754e-2 2.770828844103824e-3 4.724364247010174e-3 3.1158977291365067e-3 5.3675516493296395e-3
2.3824148936488404e-2 1.8449468103115464e-2 2.3824148936488404e-2 2.8289220919331397e-3 4.813295371005356e-3 3.155936303069887e-3 5.480984940034856e-3
2.3829886220735907e-2 1.8449444558460405e-2 2.3829886220735907e-2 2.8889887776285313e-3 4.902469035552023e-3 3.195346723185114e-3 5.594997139853827e-3
2.3835845891845737e-2 1.8449423390004254e-2 2.3835845891845737e-2 2.950996482830411e-3 4.991844636617256e-3 3.2340711455979975e-3 5.709529656620498e-3
2.3842027458450838e-2 1.844940460085055e-2 2.3842027458450838e-2 3.014910850019608e-3 5.081384021589978e-3 3.272054784918183e-3 5.824527589324439e-3
2.3848430412708965e-2 1.8449388193983642e-2 2.3848430412708965e-2 3.080695882569087e-3 5.171051298516413e-3 3.3092457194127544e-3 5.939939423197493e-3
2.385505423038757e-2 1.8449374172268853e-2 2.385505423038757e-2 3.1483142200400115e-3 5.260812661178624e-3 3.345594710284482e-3 6.055716751065205e-3
2.386189837095128e-2 1.844936253845256e-2 2.386189837095128e-2 3.217727388268952e-3 5.350636228772166e-3 3.38105503451e-3 6.1718140189089025e-3
2.3868962277651853e-2 1.8449353295162323e-2 2.3868962277651853e-2 3.2888960244089123e-3 5.440491899004489e-3 3.415582330601157e-3 6.2881882936670665e-3
1.956700901847568e-2 1.4980733130161355e-2 1.956700901847568e-2 2.6359686076285077e-3 4.973660671958981e-3 2.6992072945560834e-3 5.6323867279555375e-3
1.9550835226728427e-2 1.498073329049213e-2 1.9550835226728427e-2 2.686975411921542e-3 5.049328553490997e-3 2.725464726070868e-3 5.735955047710737e-3
1.9534960801885767e-2 1.4980735300486906e-2 1.9534960801885767e-2 2.7394548567108933e-3 5.124913432596346e-3 2.7511381356311528e-3 5.839887659529794e-3
1.951938722077933e-2 1.4980739163230738e-2 1.951938722077933e-2 2.7933783938825095e-3 5.200391701317295e-3 2.7761884158378205e-3 5.944147312038176e-3
1.9504115936168416e-2 1.4980744881712627e-2 1.9504115936168416e-2 2.8487164265810798e-3 5.275740995655536e-3 2.8005784430222723e-3 6.048698649827778e-3
1.948914837638317e-2 1.4980752458825655e-2 1.948914837638317e-2 2.9054384817880493e-3 5.3509401107497976e-3 2.8242729774119973e-3 6.1535080739123825e-3
1.9474485944971462e-2 1.4980761897367153e-2 1.9474485944971462e-2 2.9635133676032084e-3 5.425968922627862e-3 2.847238569863744e-3 6.258543613186525e-3
1.946013002034954e-2 1.4980773200038874e-2 1.946013002034954e-2 3.022909315433644e-3 5.500808316010693e-3 2.8694434750455773e-3 6.3637748060530585e-3
1.9446081955456756e-2 1.4980786369447137e-2 1.9446081955456756e-2 3.0835941075312116e-3 5.575440117684314e-3 2.8908575709017214e-3 6.469172591431642e-3
1.9432343077414514e-2 1.4980801408103026e-2 1.9432343077414514e-2 3.1455351905030626e-3 5.6498470349914415e-3 2.9114522842014277e-3 6.574709208409272e-3
1.9418914687189676e-2 1.4980818318422549e-2 1.9418914687189676e-2 3.208699775554646e-3 5.724012599029305e-3 2.931200521952412e-3 6.680358103843284e-3
1.746162900820497e-2 1.2518355841651499e-2 1.746162900820497e-2 2.6276936862790925e-3 5.681418978781466e-3 2.4221623422719047e-3 6.0243626838704396e-3
1.743078856804437e-2 1.2518391736209212e-2 1.743078856804437e-2 2.6755900184692355e-3 5.751481716589305e-3 2.437958539785113e-3 6.118633141712244e-3
1.7400226402755868e-2 1.251842912326188e-2 1.7400226402755868e-2 2.7245520051874727e-3 5.821217522194931e-3 2.4531647556200065e-3 6.213082695334615e-3
1.7369945416041803e-2 1.2518468005489393e-2 1.7369945416041803e-2 2.7745532960233832e-3 5.890613015755142e-3 2.4677576326520992e-3 6.307687759509953e-3
1.7339948502639126e-2 1.2518508385489858e-2 1.7339948502639126e-2 2.8255671880217602e-3 5.959655416716735e-3 2.4817151025031906e-3 6.402425657177487e-3
1.7310238547700477e-2 1.251855026577978e-2 1.7310238547700477e-2 2.8775667084804542e-3 6.0283325090172e-3 2.4950163423437454e-3 6.497274560946214e-3
1.7280818426167074e-2 1.2518593648794247e-2 1.7280818426167074e-2 2.930524688821018e-3 6.096632608823558e-3 2.5076417352623338e-3 6.592213438766112e-3
1.7251691002133588e-2 1.2518638536887127e-2 1.7251691002133588e-2 2.9844138300404058e-3 6.164544534607171e-3 2.5195728341657576e-3 6.687222003469186e-3
1.722285912820514e-2 1.2518684932331266e-2 1.722285912820514e-2 3.0392067602934207e-3 6.232057579369158e-3 2.530792329163988e-3 6.7822806659008795e-3
1.7194325644846676e-2 1.2518732837318688e-2 1.7194325644846676e-2 3.09487608517904e-3 6.299161484846447e-3 2.541284018388996e-3 6.877370491380821e-3
1.7166093379724925e-2 1.2518782253960822e-2 1.7166093379724925e-2 3.1513944313121566e-3 6.36584641754266e-3 2.5510327821952443e-3 6.972473159249658e-3
1.3481486094081535e-2 1.2440821307094363e-2 1.3481486094081535e-2 3.179823762383358e-3 3.6732097053017274e-3 2.4779777204906035e-3 3.8473849724147214e-3
1.3481149411296972e-2 1.2440945386032147e-2 1.3481149411296972e-2 3.2385306029446936e-3 3.7155068303059992e-3 2.4844346457415243e-3 3.8993560114372774e-3
1.3480884471855525e-2 1.2441070232767245e-2 1.3480884471855525e-2 3.2979826943014055e-3 3.757835913396758e-3 2.4900780502761202e-3 3.95156830465801e-3
1.3480691288858973e-2 1.2441195847341983e-2 1.3480691288858973e-2 3.3581534771053904e-3 3.8001837744824946e-3 2.494895752089613e-3 4.0040015146466535e-3
1.3480569870995189e-2 1.2441322229757388e-2 1.3480569870995189e-2 3.41901656857968e-3 3.842537731831203e-3 2.498876526224406e-3 4.056636064083315e-3
1.348052022253687e-2 1.2441449379973244e-2 1.348052022253687e-2 3.4805457731600133e-3 3.88488557841879e-3 2.502010096649466e-3 4.109453099742042e-3
1.3480542343340729e-2 1.2441577297908232e-2 1.3480542343340729e-2 3.542715090410969e-3 3.927215559406683e-3 2.5042871312979747e-3 4.162434457857788e-3
1.3480636228847221e-2 1.244170598343999e-2 1.3480636228847221e-2 3.60549872057922e-3 3.969516350713522e-3 2.505699240295438e-3 4.215562630899354e-3
1.3480801870080756e-2 1.2441835436405228e-2 1.3480801870080756e-2 3.6688710681119256e-3 4.011777038643442e-3 2.5062389774277785e-3 4.26882073575485e-3
1.3481039253650398e-2 1.244196565659982e-2 1.3481039253650398e-2 3.7328067434355223e-3 4.053987100531681e-3 2.505899844917801e-3 4.322192483322966e-3
1.3481348361751088e-2 1.2442096643778914e-2 1.3481348361751088e-2 3.797280563259282e-3 4.096136386367331e-3 2.504676301598865e-3 4.375662149492762e-3
1.2457728775846364e-2 1.001144225585074e-2 1.2457728775846364e-2 2.9588105692760123e-3 4.0890782818472325e-3 2.066813255896748e-3 3.794030395651647e-3
1.2450344851197843e-2 1.00116060655493e-2 1.2450344851197843e-2 3.0065320309595246e-3 4.129642434875423e-3 2.0668619155071676e-3 3.840125022802502e-3
1.2443029131617324e-2 1.001177049026472e-2 1.2443029131617324e-2 3.054742490852892e-3 4.1700988100372115e-3 2.066315638286969e-3 3.886386461593261e-3
1.2435782077352794e-2 1.0011935530220036e-2 1.2435782077352794e-2 3.1034209593301704e-3 4.210438785224056e-3 2.0651710887283734e-3 3.9327998245059755e-3
1.24286041452907e-2 1.0012101185603828e-2 1.24286041452907e-2 3.152546571432337e-3 4.250654033627045e-3 2.0634258614444546e-3 3.9793506973860955e-3
1.2421495788904963e-2 1.0012267456570266e-2 1.2421495788904963e-2 3.2020985939344914e-3 4.290736510561294e-3 2.061078497400399e-3 4.026025119169416e-3
1.2414457458206083e-2 1.0012434343239182e-2 1.2414457458206083e-2 3.2520564308774653e-3 4.330678440981683e-3 2.0581285032255227e-3 4.072809562330728e-3
1.2407489599690343e-2 1.0012601845696132e-2 1.2407489599690343e-2 3.302399627750178e-3 4.370472307654754e-3 2.0545763737467608e-3 4.119690914062455e-3
1.2400592656289131e-2 1.0012769963992486e-2 1.2400592656289131e-2 3.3531078744929795e-3 4.41011083995287e-3 2.050423617897222e-3 4.166656458185078e-3
1.239376706731837e-2 1.0012938698145485e-2 1.239376706731837e-2 3.4041610074768826e-3 4.449587003238112e-3 2.0456727881667095e-3 4.213693857785756e-3
1.2387013268428101e-2 1.001310804813834e-2 1.2387013268428101e-2 3.4555390105989927e-3 4.488893988804784e-3 2.0403275137747595e-3 4.26079113857703e-3
1.1407889748607129e-2 8.464483321339505e-3 1.1407889748607129e-2 2.8268459527558947e-3 3.325531555236915e-3 1.781244764765341e-3 3.769420548104252e-3
1.141336670728476e-2 8.464701974954057e-3 1.141336670728476e-2 2.867529585021789e-3 3.356784128309968e-3 1.7776531978077172e-3 3.8107865775260027e-3
1.1418866917008219e-2 8.464921229694816e-3 1.1418866917008219e-2 2.9085218370036867e-3 3.3880391437044214e-3 1.7736409650221713e-3 3.852199257914803e-3
1.142439009223078e-2 8.465141084990782e-3 1.142439009223078e-2 2.9498051544571196e-3 3.419288816093759e-3 1.7692128833372582e-3 3.893647540260546e-3
1.1429935946708969e-2 8.465361540242163e-3 1.1429935946708969e-2 2.9913620974771284e-3 3.450525587201827e-3 1.7643748153129241e-3 3.935120708384208e-3
1.1435504193521432e-2 8.46558259482045e-3 1.1435504193521432e-2 3.0331753439893443e-3 3.4817421171478356e-3 1.759133704625025e-3 3.976608364731272e-3
1.144109454508778e-2 8.465804248068512e-3 1.144109454508778e-2 3.0752276924091715e-3 3.5129312761159395e-3 1.7534976146324963e-3 4.018100416773945e-3
1.144670671318733e-2 8.466026499300696e-3 1.144670671318733e-2 3.1175020635710923e-3 3.5440861363437316e-3 1.7474757701106908e-3 4.059587064007424e-3
1.1452340408977819e-2 8.466249347802926e-3 1.1452340408977819e-2 3.1599815020211877e-3 3.575199964423122e-3 1.7410786022225009e-3 4.101058785524006e-3
1.1457995343014022e-2 8.466472792832792e-3 1.1457995343014022e-2 3.2026491767575003e-3 3.6062662139063205e-3 1.7343177967825043e-3 4.142506328147608e-3
1.1463671225266347e-2 8.46669683361965e-3 1.1463671225266347e-2 3.2454883814949176e-3 3.637278518209043e-3 1.727206345847629e-3 4.183920695110468e-3
1.0991469004369044e-2 7.35904551545288e-3 1.0991469004369044e-2 2.7306990359838856e-3 3.0101149055833318e-3 1.5747340876704054e-3 4.077832158014017e-3
1.1002619323388484e-2 7.359307809696115e-3 1.1002619323388484e-2 2.7658943054240577e-3 3.037282000650061e-3 1.5697622429777665e-3 4.11761312175254e-3
1.1013765216129954e-2 7.359570698750646e-3 1.1013765216129954e-2 2.8012607930453176e-3 3.0644813724366006e-3 1.564555537824493e-3 4.157335182937465e-3
1.1024906187208515e-2 7.359834181761477e-3 1.1024906187208515e-2 2.8367835205144786e-3 3.0917061383393387e-3 1.5591270672945011e-3 4.196990280352199e-3
1.1036041743000739e-2 7.360098257847907e-3 1.1036041743000739e-2 2.8724476178554415e-3 3.118949588377669e-3 1.5534911252105754e-3 4.23657056810387e-3
1.1047171391656724e-2 7.360362926103612e-3 1.1047171391656724e-2 2.9082383248096736e-3 3.1462051793857046e-3 1.5476632442724422e-3 4.276068406836032e-3
1.1058294643111819e-2 7.360628185596756e-3 1.1058294643111819e-2 2.944140991762434e-3 3.1734665293679516e-3 1.5416602371754508e-3 4.315476355363092e-3
1.1069411009098083e-2 7.360894035370068e-3 1.1069411009098083e-2 2.980141080291234e-3 3.2007274120213064e-3 1.5355002383966472e-3 4.354787162708209e-3
1.1080520003155498e-2 7.361160474440951e-3 1.1080520003155498e-2 3.016224163387887e-3 3.227981751424677e-3 1.529202746266562e-3 4.393993760526879e-3
1.1091621140642906e-2 7.361427501801576e-3 1.1091621140642906e-2 3.052375925400634e-3 3.2552236168965644e-3 1.5227886648676182e-3 4.433089255898903e-3
1.1102713938748694e-2 7.361695116418974e-3 1.1102713938748694e-2 3.0885821617383843e-3 3.2824472180201215e-3 1.5162803452134644e-3 4.472066924471871e-3
1.0712761961787472e-2 6.515384439591202e-3 1.0712761961787472e-2 2.648769382761754e-3 2.8208711459000698e-3 1.4244990995533444e-3 4.486552421456504e-3
1.0727334994080706e-2 6.5156862486753665e-3 1.0727334994080706e-2 2.6792294016134877e-3 2.8452509356441907e-3 1.4199778467163045e-3 4.52502616833691e-3
1.0741886938066396e-2 6.515988623480346e-3 1.0741886938066396e-2 2.709753223859536e-3 2.8696686430790853e-3 1.415424376551357e-3 4.563360976435471e-3
1.0756417218346238e-2 6.516291563101035e-3 1.0756417218346238e-2 2.7403279936706474e-3 2.894118233145854e-3 1.410859025822757e-3 4.601550743989751e-3
1.077092526263578e-2 6.516595066609548e-3 1.077092526263578e-2 2.7709409566700357e-3 2.9185938022041292e-3 1.4063033022938597e-3 4.639589509467251e-3
1.0785410501761834e-2 6.516899133055279e-3 1.0785410501761834e-2 2.801579460231552e-3 2.943089574056651e-3 1.4017798963414806e-3 4.677471446463372e-3
1.0799872369659694e-2 6.517203761465008e-3 1.0799872369659694e-2 2.8322309535628656e-3 2.967599896061505e-3 1.3973126883735354e-3 4.715190858851206e-3
1.0814310303370182e-2 6.517508950842967e-3 1.0814310303370182e-2 2.8628829876046246e-3 2.992119235336043e-3 1.3929267512776044e-3 4.752742176170707e-3
1.0828723743036494e-2 6.517814700170923e-3 1.0828723743036494e-2 2.8935232147736614e-3 3.016642175055611e-3 1.388648347071789e-3 4.790119949245483e-3
1.0843112131900885e-2 6.518121008408265e-3 1.0843112131900885e-2 2.924139388575526e-3 3.041163410849456e-3 1.384504916879909e-3 4.827318846015839e-3
1.0857474916301176e-2 6.5184278744920875e-3 1.0857474916301176e-2 2.9547193631090894e-3 3.065677747295484e-3 1.380525063313859e-3 4.864333647577364e-3
9.124336450645133e-3 5.815084238210723e-3 9.124336450645133e-3 2.556845962787112e-3 3.0215231484677077e-3 1.322584719119004e-3 3.4841431593687997e-3
9.129115050241027e-3 5.815418192455899e-3 9.129115050241027e-3 2.58278421828252e-3 3.043916692286843e-3 1.3201884305471558e-3 3.5103573004023835e-3
9.133886189884878e-3 5.81575249271937e-3 9.133886189884878e-3 2.608701186513822e-3 3.0662631061699613e-3 1.317971117899656e-3 3.5365167141582815e-3
9.138649669449547e-3 5.816087138409065e-3 9.138649669449547e-3 2.634585797969333e-3 3.088557980967137e-3 1.3159570376001318e-3 3.5626163475357374e-3
9.143405289479654e-3 5.81642212891598e-3 9.143405289479654e-3 2.660427077718116e-3 3.110797004317535e-3 1.3141711834424984e-3 3.5886512559410175e-3
9.1481528511977e-3 5.816757463614243e-3 9.1481528511977e-3 2.6862141453290913e-3 3.132975957764593e-3 1.3126392388170685e-3 3.614616600069383e-3
9.152892156510129e-3 5.8170931418611675e-3 9.152892156510129e-3 2.7119362146868797e-3 3.1550907139674413e-3 1.3113875211908197e-3 3.6405076427972662e-3
9.157623008013292e-3 5.817429162997323e-3 9.157623008013292e-3 2.737582593721608e-3 3.1771372340067385e-3 1.3104429185368742e-3 3.6663197461824083e-3
9.162345208999386e-3 5.817765526346593e-3 9.162345208999386e-3 2.7631426840681933e-3 3.19911156478302e-3 1.3098328175049849e-3 3.69204836856952e-3
9.167058563462302e-3 5.818102231216233e-3 9.167058563462302e-3 2.7886059806690546e-3 3.221009836505495e-3 1.3095850232414813e-3 3.717689061798969e-3
9.171762876103398e-3 5.818439276896947e-3 9.171762876103398e-3 2.813962071332757e-3 3.2428282602691653e-3 1.3097276709034033e-3 3.743237468515875e-3
8.555725791266067e-3 5.265232378341804e-3 8.555725791266067e-3 2.4731531351030746e-3 2.7339603837312427e-3 1.265228037529354e-3 3.7604659964761765e-3
8.56365541529888e-3 5.265602305816357e-3 8.56365541529888e-3 2.495083312428266e-3 2.7522117167727467e-3 1.2659091994462138e-3 3.7859877947679153e-3
8.571577961954962e-3 5.265972562480292e-3 8.571577961954962e-3 2.516925816787127e-3 2.770431409869535e-3 1.266937467465788e-3 3.8114082658054437e-3
8.57949309744223e-3 5.266343147734942e-3 8.57949309744223e-3 2.5386711388151123e-3 2.788615801483367e-3 1.2683354808381044e-3 3.8367232864925643e-3
8.58740048921677e-3 5.2667140609665665e-3 8.58740048921677e-3 2.560309857606507e-3 2.8067613019459514e-3 1.2701259194987057e-3 3.861928813167895e-3
8.595299805990098e-3 5.267085301546426e-3 8.595299805990098e-3 2.5818326405054716e-3 2.824864391612202e-3 1.272331421284052e-3 3.88702087946877e-3
8.603190717736292e-3 5.267456868830844e-3 8.603190717736292e-3 2.6032302428557652e-3 2.842921619060943e-3 1.2749744954750027e-3 3.911995594275594e-3
8.611072895698955e-3 5.267828762161255e-3 8.611072895698955e-3 2.6244935077184657e-3 2.8609295993431913e-3 1.2780774333393198e-3 3.936849139734104e-3
8.618946012398012e-3 5.268200980864288e-3 8.618946012398012e-3 2.645613365566083e-3 2.878885012278025e-3 1.2816622164492036e-3 3.961577769353015e-3
8.626809741636399e-3 5.26857352425182e-3 8.626809741636399e-3 2.6665808339605573e-3 2.8967846007958474e-3 1.285750423646297e-3 3.9861778061745365e-3
8.634663758506583e-3 5.268946391621037e-3 8.634663758506583e-3 2.687387017221826e-3 2.9146251693287664e-3 1.2903631376104824e-3 4.010645641015338e-3
8.118322531413709e-3 4.8046781015808875e-3 8.118322531413709e-3 2.383816415671347e-3 2.522047981583784e-3 1.2481328589205637e-3 4.000316094927704e-3
8.128403785993055e-3 4.805083936343781e-3 8.128403785993055e-3 2.401977282427895e-3 2.537062198231205e-3 1.2524208932447533e-3 4.024641695762936e-3
